company_id,type,rule_id,text,confidence_pct
DRREDDY,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,81
DRREDDY,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,81
DRREDDY,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
DRREDDY,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,90
DRREDDY,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,95
DRREDDY,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
DRREDDY,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
EICHERMOT,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
EICHERMOT,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
EICHERMOT,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,73
EICHERMOT,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
EICHERMOT,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,86
EICHERMOT,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,79
EICHERMOT,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
EICHERMOT,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
EICHERMOT,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
EICHERMOT,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,81
EICHERMOT,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
GAIL,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,73
GAIL,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
GAIL,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,73
GAIL,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,76
GAIL,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,71
GAIL,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,72
GAIL,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,92
GAIL,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,77
GAIL,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
GAIL,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
GAIL,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
GODREJCP,con,CON-04,Company reported a net loss in the most recent financial year,82
GODREJCP,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,68
GODREJCP,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,69
GODREJCP,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
GODREJCP,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,68
GODREJCP,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,68
GODREJCP,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,68
GODREJCP,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,67
GODREJCP,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
GODREJCP,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67
GODREJCP,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
GRASIM,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
GRASIM,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78
GRASIM,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
GRASIM,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,87
GRASIM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,67
GRASIM,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,95
GRASIM,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
GRASIM,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
HAL,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,90
HAL,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,98
HAL,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,84
HAL,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,84
HAL,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HAL,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,96
HAL,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,94
HAL,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
HAL,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
HAVELLS,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,68
HAVELLS,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
HAVELLS,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,73
HAVELLS,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,67
HAVELLS,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,73
HAVELLS,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
HAVELLS,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,93
HAVELLS,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,94
HAVELLS,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,69
HAVELLS,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,68
HAVELLS,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
HCLTECH,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,87
HCLTECH,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,80
HCLTECH,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
HCLTECH,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HCLTECH,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,87
HCLTECH,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
HDFCBANK,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,79
HDFCBANK,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,88
HDFCBANK,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
HDFCBANK,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,87
HDFCBANK,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
HDFCBANK,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,82
HDFCBANK,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
HDFCBANK,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,79
HDFCBANK,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,82
HDFCLIFE,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,74
HDFCLIFE,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,68
HDFCLIFE,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,86
HDFCLIFE,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
HDFCLIFE,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HDFCLIFE,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,74
HDFCLIFE,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,77
HEROMOTOCO,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,70
HEROMOTOCO,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,66
HEROMOTOCO,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,89
HEROMOTOCO,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
HEROMOTOCO,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
HEROMOTOCO,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
HEROMOTOCO,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HEROMOTOCO,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75
HINDALCO,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,69
HINDALCO,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78
HINDALCO,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,71
HINDALCO,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,72
HINDALCO,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,68
HINDALCO,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
HINDALCO,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
HINDALCO,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HINDALCO,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
HINDALCO,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,83
HINDALCO,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
HINDUNILVR,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,73
HINDUNILVR,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",68
HINDUNILVR,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,79
HINDUNILVR,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,67
HINDUNILVR,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,78
HINDUNILVR,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
HINDUNILVR,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
HINDUNILVR,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
HINDUNILVR,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
HINDUNILVR,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
HINDUNILVR,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,81
ICICIBANK,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
ICICIBANK,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,98
ICICIBANK,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,81
ICICIBANK,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
ICICIBANK,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,88
ICICIBANK,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
ICICIBANK,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,81
ICICIBANK,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
ICICIBANK,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,98
ICICIBANK,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
ICICIBANK,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,98
ICICIBANK,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,88
ICICIBANK,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
ICICIGI,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
ICICIGI,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,78
ICICIGI,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,86
ICICIGI,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,71
ICICIGI,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
ICICIGI,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,68
ICICIGI,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
ICICIGI,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
ICICIGI,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,73
ICICIGI,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,68
ICICIGI,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,76
ICICIGI,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
ICICIPRULI,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
ICICIPRULI,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,71
ICICIPRULI,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,78
ICICIPRULI,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
ICICIPRULI,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,80
ICICIPRULI,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
ICICIPRULI,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
INDIGO,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,98
INDIGO,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",69
INDIGO,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,73
INDIGO,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,78
INDIGO,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,78
INDIGO,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,78
INDIGO,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,82
INDIGO,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,84
INDIGO,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
INDIGO,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,98
INDIGO,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,91
INDIGO,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
INDIGO,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,98
INDIGO,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,98
INDIGO,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
INDIGO,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
INDUSINDBK,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
INDUSINDBK,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,98
INDUSINDBK,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,67
INDUSINDBK,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
INDUSINDBK,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,91
INDUSINDBK,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
INDUSINDBK,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
INDUSINDBK,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,89
INDUSINDBK,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,80
INDUSINDBK,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,79
INDUSINDBK,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,93
INDUSINDBK,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,91
INFY,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,86
INFY,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87
INFY,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,86
INFY,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67
INFY,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
INFY,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
INFY,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,74
IOC,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
IOC,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,76
IOC,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,68
IOC,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
IOC,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,78
IOC,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,85
IOC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
IRCTC,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68
IRCTC,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,92
IRCTC,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,68
IRCTC,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,82
IRCTC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,85
IRCTC,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,87
IRCTC,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
IRCTC,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,96
IRCTC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
IRCTC,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,92
IRFC,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,78
IRFC,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,66
IRFC,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,80
IRFC,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
IRFC,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,78
IRFC,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,87
IRFC,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,98
IRFC,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,83
IRFC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
IRFC,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,81
IRFC,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,96
IRFC,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,85
IRFC,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,73
IRFC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,86
ITC,con,CON-07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",66
ITC,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,67
ITC,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,83
ITC,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
ITC,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,88
ITC,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
ITC,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
ITC,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,82
ITC,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
JINDALSTEL,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
JINDALSTEL,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
JINDALSTEL,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
JINDALSTEL,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,68
JINDALSTEL,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,78
JINDALSTEL,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,92
JINDALSTEL,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,73
JINDALSTEL,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,69
JINDALSTEL,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,78
JIOFIN,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,96
JIOFIN,pro,PRO-03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,94
JIOFIN,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
JIOFIN,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,94
JIOFIN,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
JSWENERGY,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,78
JSWENERGY,con,CON-05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,78
JSWENERGY,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,84
JSWENERGY,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,84
JSWENERGY,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,79
JSWENERGY,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,78
JSWENERGY,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,95
JSWENERGY,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
JSWENERGY,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,85
JSWENERGY,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
JSWSTEEL,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,68
JSWSTEEL,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,77
JSWSTEEL,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,78
JSWSTEEL,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,66
JSWSTEEL,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,79
JSWSTEEL,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
JSWSTEEL,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,78
JSWSTEEL,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
KOTAKBANK,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,66
KOTAKBANK,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,82
KOTAKBANK,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,84
KOTAKBANK,con,CON-11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,97
KOTAKBANK,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,70
KOTAKBANK,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,98
KOTAKBANK,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,78
KOTAKBANK,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84
KOTAKBANK,pro,PRO-10,Return on equity improving for 3 consecutive years shows strengthening business quality,82
KOTAKBANK,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,92
LICI,con,CON-15,P/E of 30.7x at or below the Nifty 100 median of 46.2x implies market scepticism on earnings durability,70
LICI,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,94
LICI,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,82
LICI,pro,PRO-03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,94
LICI,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,98
LICI,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,94
LICI,pro,PRO-08,Consistent dividend yield above 2% backed by positive free cash flow,98
LICI,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,98
LICI,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
LODHA,con,CON-06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,69
LODHA,con,CON-08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,78
LODHA,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,71
LODHA,con,CON-10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78
LODHA,con,CON-12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98
LODHA,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,69
LODHA,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,71
LODHA,pro,PRO-05,Operating profit margin above 25% indicates strong pricing power and cost discipline,79
LODHA,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,67
LODHA,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,71
LODHA,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,78
LODHA,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
LT,con,CON-02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,78
LT,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,85
LT,con,CON-09,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,68
LT,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,98
LT,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,68
LT,pro,PRO-09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,71
LT,pro,PRO-11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67
LT,pro,PRO-12,Growing asset base funded by internal accruals reflects self-sustaining growth,74
LTIM,con,CON-03,Operating margins declining for 3 consecutive years suggests pricing or cost pressure,86
LTIM,pro,PRO-01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,81
LTIM,pro,PRO-02,Strong free cash flow generation over 5 years signals healthy business fundamentals,98
LTIM,pro,PRO-04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,98
LTIM,pro,PRO-06,Net profit compounding at above 20% over 5 years creates significant shareholder value,83
LTIM,pro,PRO-07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,98
